[26Jul2026 11:04:28.267] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Axiinyaa, --version, 1.21.1, --gameDir, /home/axii/.local/share/PrismLauncher/instances/dode/minecraft, --assetsDir, /home/axii/.local/share/PrismLauncher/assets, --assetIndex, 17, --uuid, 47dc7b42911348d0bfae31b2b56bcaed, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.243, --fml.fmlVersion, 4.0.43, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[26Jul2026 11:04:28.269] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[26Jul2026 11:04:28.270] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Linux arch amd64 version 7.0.14-201.fc44.x86_64
[26Jul2026 11:04:28.409] [main/INFO] [Sodium-GraphicsAdapterProbe/]: Searching for graphics cards...
[26Jul2026 11:04:28.433] [main/INFO] [Sodium-GraphicsAdapterProbe/]: Found graphics adapter: LinuxPciAdapterInfo[vendor=AMD, name=Navi 22 [Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT], pciVendorId=0x1002, pciDeviceId=0x73df]
[26Jul2026 11:04:28.436] [main/WARN] [Sodium-Workarounds/]: Sodium has applied one or more workarounds to prevent crashes or other issues on your system: [NO_ERROR_CONTEXT_UNSUPPORTED]
[26Jul2026 11:04:28.436] [main/WARN] [Sodium-Workarounds/]: This is not necessarily an issue, but it may result in certain features or optimizations being disabled. You can sometimes fix these issues by upgrading your graphics driver.
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/coral.json' missing model for variant: 'createpropulsion:coral#level=7'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/coral.json' missing model for variant: 'createpropulsion:coral#level=8'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=1'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=0'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=3'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=2'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=5'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=4'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=7'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=6'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=9'
[26Jul2026 11:04:53.084] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=11'
[26Jul2026 11:04:53.085] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=8'
[26Jul2026 11:04:53.085] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=12'
[26Jul2026 11:04:53.085] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=10'
[26Jul2026 11:04:53.085] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=15'
[26Jul2026 11:04:53.085] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=13'
[26Jul2026 11:04:53.085] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'createpropulsion:blockstates/oxidizer.json' missing model for variant: 'createpropulsion:oxidizer#level=14'
[26Jul2026 11:04:53.087] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [voicechat] Found status: UP_TO_DATE Current: 1.21.1-2.6.21 Target: null
[26Jul2026 11:04:53.087] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [sound_physics_remastered] Starting version check at https://update.maxhenkel.de/neoforge/sound_physics_remastered
[26Jul2026 11:04:53.154] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_31' referenced from: minecraft:compass_31: java.io.FileNotFoundException: minecraft:models/compass_31.json
[26Jul2026 11:04:53.155] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_30' referenced from: minecraft:compass_30: java.io.FileNotFoundException: minecraft:models/compass_30.json
[26Jul2026 11:04:53.155] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_11' referenced from: minecraft:compass_11: java.io.FileNotFoundException: minecraft:models/compass_11.json
[26Jul2026 11:04:53.155] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_10' referenced from: minecraft:compass_10: java.io.FileNotFoundException: minecraft:models/compass_10.json
[26Jul2026 11:04:53.155] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_09' referenced from: minecraft:compass_09: java.io.FileNotFoundException: minecraft:models/compass_09.json
[26Jul2026 11:04:53.155] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass' referenced from: minecraft:compass: java.io.FileNotFoundException: minecraft:models/compass.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_01' referenced from: minecraft:compass_01: java.io.FileNotFoundException: minecraft:models/compass_01.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_25' referenced from: minecraft:compass_25: java.io.FileNotFoundException: minecraft:models/compass_25.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_00' referenced from: minecraft:compass_00: java.io.FileNotFoundException: minecraft:models/compass_00.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_24' referenced from: minecraft:compass_24: java.io.FileNotFoundException: minecraft:models/compass_24.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_03' referenced from: minecraft:compass_03: java.io.FileNotFoundException: minecraft:models/compass_03.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_27' referenced from: minecraft:compass_27: java.io.FileNotFoundException: minecraft:models/compass_27.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_28' referenced from: minecraft:compass_28: java.io.FileNotFoundException: minecraft:models/compass_28.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_02' referenced from: minecraft:compass_02: java.io.FileNotFoundException: minecraft:models/compass_02.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_26' referenced from: minecraft:compass_26: java.io.FileNotFoundException: minecraft:models/compass_26.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_05' referenced from: minecraft:compass_05: java.io.FileNotFoundException: minecraft:models/compass_05.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_06' referenced from: minecraft:compass_06: java.io.FileNotFoundException: minecraft:models/compass_06.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_04' referenced from: minecraft:compass_04: java.io.FileNotFoundException: minecraft:models/compass_04.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_29' referenced from: minecraft:compass_29: java.io.FileNotFoundException: minecraft:models/compass_29.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_08' referenced from: minecraft:compass_08: java.io.FileNotFoundException: minecraft:models/compass_08.json
[26Jul2026 11:04:53.156] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_07' referenced from: minecraft:compass_07: java.io.FileNotFoundException: minecraft:models/compass_07.json
[26Jul2026 11:04:53.157] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_21' referenced from: minecraft:compass_21: java.io.FileNotFoundException: minecraft:models/compass_21.json
[26Jul2026 11:04:53.157] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_20' referenced from: minecraft:compass_20: java.io.FileNotFoundException: minecraft:models/compass_20.json
[26Jul2026 11:04:53.157] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_23' referenced from: minecraft:compass_23: java.io.FileNotFoundException: minecraft:models/compass_23.json
[26Jul2026 11:04:53.157] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_22' referenced from: minecraft:compass_22: java.io.FileNotFoundException: minecraft:models/compass_22.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_13' referenced from: minecraft:compass_13: java.io.FileNotFoundException: minecraft:models/compass_13.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_12' referenced from: minecraft:compass_12: java.io.FileNotFoundException: minecraft:models/compass_12.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_15' referenced from: minecraft:compass_15: java.io.FileNotFoundException: minecraft:models/compass_15.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_14' referenced from: minecraft:compass_14: java.io.FileNotFoundException: minecraft:models/compass_14.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_18' referenced from: minecraft:compass_18: java.io.FileNotFoundException: minecraft:models/compass_18.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_17' referenced from: minecraft:compass_17: java.io.FileNotFoundException: minecraft:models/compass_17.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'createpropulsion:partial/lodestone_tracker_overlay' referenced from: createpropulsion:partial/lodestone_tracker_overlay: java.io.FileNotFoundException: createpropulsion:models/partial/lodestone_tracker_overlay.json
[26Jul2026 11:04:53.158] [Worker-Main-7/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:compass_19' referenced from: minecraft:compass_19: java.io.FileNotFoundException: minecraft:models/compass_19.json
[26Jul2026 11:04:53.377] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [sound_physics_remastered] Found status: BETA Current: 1.21.1-1.5.1 Target: 1.21.1-1.5.1
[26Jul2026 11:04:53.377] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [adlods] Starting version check at https://neoforge.curseupdate.com/318833/adlods
[26Jul2026 11:04:53.403] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [adlods] Found status: UP_TO_DATE Current: 9.1.6.0 Target: null
[26Jul2026 11:04:53.403] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [puzzleslib] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/puzzleslib.json
[26Jul2026 11:04:53.430] [Render thread/INFO] [xaero.map.WorldMap/]: Loading Xaero's World Map - Stage 2/2
[26Jul2026 11:04:53.432] [Render thread/INFO] [xaero.map.WorldMap/]: New world map region cache hash code: 25832689
[26Jul2026 11:04:53.694] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [puzzleslib] Found status: UP_TO_DATE Current: 21.1.52 Target: null
[26Jul2026 11:04:53.694] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [controlling] Starting version check at https://updates.blamejared.com/get?n=controlling&gv=1.21.1&ml=neoforge
[26Jul2026 11:04:53.732] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [controlling] Found status: BETA Current: 19.0.5 Target: 19.0.5
[26Jul2026 11:04:53.733] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [create_connected] Starting version check at https://raw.githubusercontent.com/hlysine/create_connected/main/update.json
[26Jul2026 11:04:53.751] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [create_connected] Found status: UP_TO_DATE Current: 1.3.2-mc1.21.1 Target: null
[26Jul2026 11:04:53.751] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [mr_rmes_campfireleather] Starting version check at https://api.modrinth.com/updates/6vL2LZV7/forge_updates.json?neoforge=only
[26Jul2026 11:04:54.001] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [mr_rmes_campfireleather] Found status: OUTDATED Current: 1.1.6 Target: 1.1.6+mod
[26Jul2026 11:04:54.001] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [copycats] Starting version check at https://raw.githubusercontent.com/copycats-plus/copycats/multiloader/update.json
[26Jul2026 11:04:54.026] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [copycats] Found status: AHEAD Current: 3.0.4+mc.1.21.1-neoforge Target: null
[26Jul2026 11:04:54.026] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [create] Starting version check at https://api.modrinth.com/updates/create/forge_updates.json?neoforge=only
[26Jul2026 11:04:54.315] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [create] Found status: OUTDATED Current: 6.0.10 Target: 6.0.10+mc1.21.1
[26Jul2026 11:04:54.315] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [sliceanddice] Starting version check at https://api.modrinth.com/updates/slice-and-dice/forge_updates.json?neoforge=only
[26Jul2026 11:04:54.622] [NeoForge Version Check/INFO] [net.neoforged.fml.VersionChecker/]: [sliceanddice] Found status: AHEAD Current: 4.3.2 Target: null
